timestamp_utc,exchange,symbol,symbol_n,funding_rate,next_funding_rate,next_funding_time,funding_time,raw_note
2025-11-16 11:07:17+0000,bybit,VIRTUALUSDT,VIRTUAL/USDT,-3.272e-05,,,2025-11-16 12:00:00+0000,
2025-11-16 11:07:17+0000,bybit,WCTUSDT,WCT/USDT,-0.00588698,,,2025-11-16 12:00:00+0000,
2025-11-16 11:07:17+0000,bybit,WIFUSDT,WIF/USDT,1.468e-05,,,2025-11-16 12:00:00+0000,
2025-11-16 11:07:17+0000,bybit,WLDUSDT,WLD/USDT,5.51e-06,,,2025-11-16 16:00:00+0000,
2025-11-16 11:07:17+0000,bybit,WLFIUSDT,WLFI/USDT,-5.198e-05,,,2025-11-16 12:00:00+0000,
2025-11-16 11:07:17+0000,bybit,XAUTUSDT,XAUT/USDT,-3.57e-06,,,2025-11-16 12:00:00+0000,
2025-11-16 11:07:17+0000,bybit,XLMUSDT,XLM/USDT,4.331e-05,,,2025-11-16 16:00:00+0000,
2025-11-16 11:07:17+0000,bybit,XPLUSDT,XPL/USDT,1.563e-05,,,2025-11-16 12:00:00+0000,
2025-11-16 11:07:17+0000,bybit,XRPUSD,XRP/USD,0.0001,,,2025-11-16 16:00:00+0000,
2025-11-16 11:07:17+0000,bybit,XRPUSDT,XRP/USDT,-1.561e-05,,,2025-11-16 16:00:00+0000,
2025-11-16 11:07:17+0000,bybit,XVGUSDT,XVG/USDT,0.0001,,,2025-11-16 16:00:00+0000,
2025-11-16 11:07:17+0000,bybit,ZECUSDT,ZEC/USDT,0.0001,,,2025-11-16 16:00:00+0000,
2025-11-16 11:07:17+0000,bybit,ZENUSDT,ZEN/USDT,-0.00069135,,,2025-11-16 16:00:00+0000,
2025-11-16 11:07:17+0000,bybit,ZEREBROUSDT,ZEREBRO/USDT,5e-05,,,2025-11-16 12:00:00+0000,
2025-11-16 11:07:17+0000,bybit,ZKUSDT,ZK/USDT,-9.066e-05,,,2025-11-16 12:00:00+0000,
2025-11-16 11:07:17+0000,bybit,ZORAUSDT,ZORA/USDT,-0.00136458,,,2025-11-16 12:00:00+0000,
